idx,salary
17619,1000
17620,1000
17621,1000
17622,1000
17624,1000
17625,1000
17627,1000
17628,1000
17629,1000
17631,1000
17632,1000
17633,1000
17634,1000
17635,1000
17636,1000
17637,1000
17639,1000
17641,1000
17642,1000
17643,1000
17644,1000
17646,1000
17648,1000
17649,1000
17650,1000
17651,1000
17652,1000
17653,1000
17654,1000
17655,1000
17659,1000
17660,1000
17661,1000
17662,1000
17664,1000
17665,1000
17666,1000
17667,1000
17668,1000
17669,1000
17672,1000
17674,1000
17676,1000
17677,1000
17678,1000
17679,1000
17680,1000
17681,1000
17682,1000
17683,1000
17684,1000
17685,1000
17686,1000
17687,1000
17688,1000
17689,1000
17690,1000
17691,1000
17692,1000
17693,1000
17694,1000
17695,1000
17696,1000
17697,1000
17698,1000
17699,1000
17700,1000
17701,1000
17702,1000
17703,1000
17704,1000
17705,1000
17706,1000
17707,1000
17708,1000
17709,1000
17710,1000
17711,1000
17712,1000
17713,1000
17714,1000
17715,1000
17716,1000
17717,1000
17718,1000
17719,1000
17720,1000
17721,1000
17723,1000
17724,1000
17725,1000
17726,1000
17727,1000
17728,1000
17729,1000
17730,1000
17732,1000
17733,1000
17734,1000
17736,1000
17738,1000
17739,1000
17740,1000
17741,1000
17743,1000
17744,1000
17745,1000
17746,1000
17747,1000
17748,1000
17749,1000
17751,1000
17752,1000
17753,1000
17754,1000
17755,1000
17756,1000
17757,1000
17758,1000
17759,1000
17760,1000
17761,1000
17762,1000
17763,1000
17764,1000
17765,1000
17766,1000
17767,1000
17768,1000
17769,1000
17771,1000
17772,1000
17773,1000
17774,1000
17775,1000
17776,1000
17777,1000
17779,1000
17780,1000
17781,1000
17782,1000
17783,1000
17784,1000
17785,1000
17786,1000
17787,1000
17789,1000
17790,1000
17791,1000
17792,1000
17793,1000
17794,1000
17795,1000
17797,1000
17798,1000
17799,1000
17800,1000
17801,1000
17802,1000
17803,1000
17804,1000
17805,1000
17806,1000
17807,1000
17808,1000
17809,1000
17810,1000
17811,1000
17812,1000
17813,1000
17814,1000
17816,1000
17817,1000
17818,1000
17820,1000
17821,1000
17822,1000
17823,1000
17824,1000
17825,1000
17826,1000
17827,1000
17828,1000
17829,1000
17831,1000
17832,1000
17833,1000
17834,1000
17836,1000
17838,1000
17839,1000
17840,1000
17841,1000
17842,1000
17843,1000
17844,1000
17846,1000
17850,1000
17851,1000
17852,1000
17853,1000
17854,1000
17855,1000
17857,1000
17858,1000
17859,1000
17860,1000
17861,1000
17862,1000
17863,1000
17864,1000
17865,1000
17866,1000
17867,1000
17868,1000
17870,1000
17871,1000
17872,1000
17874,1000
17875,1000
17877,1000
17878,1000
17879,1000
17880,1000
17881,1000
17882,1000
17883,1000
17885,1000
17886,1000
17887,1000
17888,1000
17890,1000
17892,1000
17893,1000
17894,1000
17895,1000
17896,1000
17897,1000
17898,1000
17899,1000
17900,1000
17901,1000
17902,1000
17903,1000
17904,1000
17905,1000
17906,1000
17907,1000
17908,1000
17909,1000
17911,1000
17912,1000
17913,1000
17914,1000
17915,1000
17916,1000
17917,1000
17918,1000
17920,1000
17921,1000
17922,1000
17923,1000
17924,1000
17925,1000
17926,1000
17927,1000
17928,1000
17929,1000
17930,1000
17931,1000
17932,1000
17933,1000
17934,1000
17935,1000
17936,1000
17937,1000
17938,1000
17939,1000
17940,1000
17941,1000
17942,1000
17943,1000
17945,1000
17946,1000
17947,1000
17948,1000
17949,1000
17950,1000
17951,1000
17952,1000
17954,1000
17955,1000
17956,1000
17957,1000
17959,1000
17960,1000
17961,1000
17963,1000
17965,1000
17967,1000
17969,1000
17970,1000
17971,1000
17972,1000
17973,1000
17974,1000
17975,1000
17976,1000
17977,1000
17980,1000
17981,1000
17983,1000
17984,1000
17985,1000
17986,1000
17987,1000
17991,1000
17992,1000
17993,1000
17994,1000
17995,1000
17996,1000
17997,1000
17998,1000
17999,1000
18000,1000
18001,1000
18002,1000
18003,1000
18004,1000
18005,1000
18006,1000
18009,1000
18011,1000
18012,1000
18013,1000
18014,1000
18015,1000
18016,1000
18017,1000
18018,1000
18020,1000
18021,1000
18022,1000
18023,1000
18024,1000
18025,1000
18027,1000
18028,1000
18029,1000
18030,1000
18032,1000
18033,1000
18034,1000
18035,1000
18036,1000
18037,1000
18038,1000
18039,1000
18040,1000
18042,1000
18043,1000
18044,1000
18045,1000
18046,1000
18047,1000
18048,1000
18049,1000
18050,1000
18051,1000
18052,1000
18053,1000
18054,1000
18057,1000
18058,1000
18059,1000
18060,1000
18061,1000
18063,1000
18064,1000
18065,1000
18066,1000
18068,1000
18070,1000
18072,1000
18073,1000
18075,1000
18076,1000
18077,1000
18078,1000
18079,1000
18080,1000
18081,1000
18082,1000
18083,1000
18084,1000
18085,1000
18086,1000
18087,1000
18088,1000
18089,1000
18090,1000
18091,1000
18092,1000
18093,1000
18094,1000
18095,1000
18096,1000
18097,1000
18098,1000
18099,1000
18100,1000
18101,1000
18102,1000
18103,1000
18104,1000
18105,1000
18106,1000
18107,1000
18108,1000
18109,1000
18110,1000
18112,1000
18115,1000
18116,1000
18117,1000
18118,1000
18119,1000
18121,1000
18122,1000
18124,1000
18125,1000
18126,1000
18127,1000
18128,1000
18129,1000
18130,1000
18131,1000
18132,1000
18133,1000
18134,1000
18135,1000
18136,1000
18137,1000
18138,1000
18139,1000
18140,1000
18141,1000
18142,1000
18143,1000
18144,1000
18145,1000
18146,1000
18147,1000
18148,1000
18149,1000
18150,1000
18151,1000
18152,1000
18153,1000
18154,1000
18155,1000
18156,1000
18157,1000
18158,1000
18159,1000
18160,1000
18161,1000
18162,1000
18163,1000
18164,1000
18165,1000
18166,1000
18168,1000
18169,1000
18170,1000
18171,1000
18172,1000
18173,1000
18174,1000
18175,1000
18176,1000
18177,1000
18178,1000
18179,1000
18180,1000
18181,1000
18182,1000
18183,1000
18184,1000
18185,1000
18186,1000
18187,1000
18188,1000
18189,1000
18190,1000
18191,1000
18192,1000
18193,1000
18194,1000
18195,1000
18196,1000
18197,1000
18198,1000
18199,1000
18200,1000
18201,1000
18202,1000
18203,1000
18204,1000
18205,1000
18206,1000
1294,2000
1788,2000
2714,2000
2754,2000
2914,2000
2970,2000
3012,2000
3128,2000
3244,2000
3322,2000
3356,2000
3357,2000
3471,2000
3613,2000
4042,2000
4140,2000
4143,2000
4176,2000
4287,2000
4346,2000
4508,2000
4510,2000
4544,2000
4546,2000
4630,2000
4633,2000
4722,2000
4781,2000
4782,2000
4874,2000
4906,2000
4921,2000
4924,2000
4954,2000
4964,2000
5009,2000
5012,2000
5013,2000
5064,2000
5074,2000
5080,2000
5205,2000
5240,2000
5328,2000
5351,2000
5352,2000
5388,2000
5397,2000
5413,2000
5420,2000
5429,2000
5489,2000
5490,2000
5499,2000
5578,2000
5639,2000
5641,2000
5648,2000
5665,2000
5676,2000
5689,2000
5710,2000
5725,2000
5728,2000
5737,2000
5749,2000
5755,2000
5759,2000
5765,2000
5766,2000
5770,2000
5827,2000
5832,2000
5844,2000
5856,2000
5871,2000
5887,2000
5893,2000
5908,2000
5946,2000
5996,2000
6036,2000
6041,2000
6061,2000
6062,2000
6114,2000
6140,2000
6142,2000
6153,2000
6171,2000
6189,2000
6234,2000
6248,2000
6266,2000
6286,2000
6319,2000
6321,2000
6327,2000
6339,2000
6359,2000
6379,2000
6383,2000
6387,2000
6389,2000
6425,2000
6446,2000
6479,2000
6507,2000
6526,2000
6567,2000
6589,2000
6592,2000
6594,2000
6595,2000
6606,2000
6607,2000
6623,2000
6642,2000
6645,2000
6647,2000
6651,2000
6654,2000
6656,2000
6657,2000
6682,2000
6687,2000
6689,2000
6691,2000
6693,2000
6703,2000
6704,2000
6705,2000
6735,2000
6739,2000
6743,2000
6754,2000
6776,2000
6794,2000
6798,2000
6805,2000
6807,2000
6809,2000
6810,2000
6816,2000
6819,2000
6830,2000
6839,2000
6845,2000
6848,2000
6849,2000
6851,2000
6854,2000
6867,2000
6868,2000
6869,2000
6899,2000
6901,2000
6902,2000
6903,2000
6909,2000
6916,2000
6929,2000
6930,2000
6938,2000
6955,2000
6964,2000
6978,2000
6988,2000
6993,2000
7009,2000
7014,2000
7027,2000
7032,2000
7040,2000
7048,2000
7054,2000
7057,2000
7074,2000
7099,2000
7122,2000
7126,2000
7130,2000
7137,2000
7147,2000
7158,2000
7159,2000
7178,2000
7185,2000
7186,2000
7192,2000
7240,2000
7243,2000
7250,2000
7253,2000
7257,2000
7271,2000
7276,2000
7280,2000
7287,2000
7289,2000
7293,2000
7307,2000
7313,2000
7316,2000
7320,2000
7377,2000
7378,2000
7380,2000
7381,2000
7385,2000
7406,2000
7409,2000
7412,2000
7415,2000
7420,2000
7423,2000
7432,2000
7433,2000
7448,2000
7490,2000
7516,2000
7517,2000
7533,2000
7537,2000
7543,2000
7544,2000
7548,2000
7559,2000
7565,2000
7566,2000
7576,2000
7581,2000
7585,2000
7593,2000
7596,2000
7597,2000
7602,2000
7610,2000
7614,2000
7623,2000
7625,2000
7634,2000
7643,2000
7645,2000
7648,2000
7651,2000
7654,2000
7670,2000
7674,2000
7680,2000
7683,2000
7685,2000
7695,2000
7702,2000
7707,2000
7710,2000
7727,2000
7729,2000
7738,2000
7742,2000
7744,2000
7745,2000
7753,2000
7762,2000
7773,2000
7776,2000
7777,2000
7788,2000
7789,2000
7791,2000
7798,2000
7802,2000
7807,2000
7818,2000
7832,2000
7844,2000
7847,2000
7863,2000
7879,2000
7880,2000
7885,2000
7891,2000
7900,2000
7901,2000
7908,2000
7913,2000
7921,2000
7929,2000
7936,2000
7937,2000
7939,2000
7943,2000
7958,2000
7959,2000
7962,2000
7977,2000
7984,2000
7993,2000
7994,2000
7997,2000
8006,2000
8009,2000
8011,2000
8012,2000
8013,2000
8016,2000
8025,2000
8032,2000
8035,2000
8036,2000
8038,2000
8041,2000
8044,2000
8053,2000
8054,2000
8055,2000
8066,2000
8073,2000
8082,2000
8089,2000
8099,2000
8106,2000
8107,2000
8111,2000
8124,2000
8134,2000
8136,2000
8138,2000
8143,2000
8147,2000
8154,2000
8159,2000
8160,2000
8163,2000
8164,2000
8166,2000
8175,2000
8176,2000
8187,2000
8189,2000
8190,2000
8194,2000
8195,2000
8203,2000
8206,2000
8210,2000
8214,2000
8217,2000
8225,2000
8228,2000
8231,2000
8234,2000
8238,2000
8241,2000
8243,2000
8246,2000
8256,2000
8258,2000
8264,2000
8267,2000
8269,2000
8281,2000
8282,2000
8283,2000
8290,2000
8292,2000
8320,2000
8321,2000
8326,2000
8328,2000
8331,2000
8336,2000
8342,2000
8345,2000
8353,2000
8357,2000
8358,2000
8363,2000
8369,2000
8377,2000
8379,2000
8383,2000
8391,2000
8393,2000
8395,2000
8403,2000
8413,2000
8418,2000
8419,2000
8424,2000
8432,2000
8442,2000
8447,2000
8453,2000
8459,2000
8466,2000
8490,2000
8494,2000
8499,2000
8503,2000
8509,2000
8514,2000
8520,2000
8523,2000
8524,2000
8525,2000
8529,2000
8530,2000
8531,2000
8532,2000
8536,2000
8547,2000
8549,2000
8550,2000
8555,2000
8556,2000
8560,2000
8564,2000
8575,2000
8577,2000
8579,2000
8594,2000
8613,2000
8618,2000
8619,2000
8633,2000
8635,2000
8641,2000
8643,2000
8645,2000
8648,2000
8650,2000
8652,2000
8655,2000
8658,2000
8659,2000
8669,2000
8671,2000
8680,2000
8683,2000
8685,2000
8686,2000
8692,2000
8698,2000
8704,2000
8711,2000
8715,2000
8719,2000
8722,2000
8724,2000
8739,2000
8743,2000
8748,2000
8755,2000
8758,2000
8761,2000
8768,2000
8771,2000
8772,2000
8775,2000
8780,2000
8786,2000
8787,2000
8788,2000
8793,2000
8795,2000
8797,2000
8799,2000
8802,2000
8805,2000
8808,2000
8809,2000
8814,2000
8818,2000
8819,2000
8820,2000
8824,2000
8825,2000
8826,2000
8829,2000
8830,2000
8831,2000
8835,2000
8844,2000
8847,2000
8848,2000
8851,2000
8858,2000
8864,2000
8865,2000
8868,2000
8869,2000
8870,2000
8874,2000
8879,2000
8880,2000
8882,2000
8883,2000
8885,2000
8889,2000
8891,2000
8892,2000
8894,2000
8895,2000
8896,2000
8898,2000
8899,2000
8900,2000
8910,2000
8920,2000
8924,2000
8928,2000
8931,2000
8932,2000
8937,2000
8938,2000
8939,2000
8942,2000
8944,2000
8946,2000
8950,2000
8952,2000
8956,2000
8958,2000
8960,2000
8963,2000
8970,2000
8973,2000
8978,2000
8983,2000
8988,2000
8990,2000
9000,2000
9001,2000
9005,2000
9007,2000
9008,2000
9010,2000
9018,2000
9020,2000
9025,2000
9029,2000
9030,2000
9035,2000
9036,2000
9042,2000
9044,2000
9046,2000
9048,2000
9051,2000
9067,2000
9072,2000
9076,2000
9078,2000
9079,2000
9082,2000
9088,2000
9096,2000
9100,2000
9105,2000
9110,2000
9111,2000
9118,2000
9119,2000
9121,2000
9122,2000
9123,2000
9125,2000
9126,2000
9133,2000
9136,2000
9145,2000
9151,2000
9159,2000
9160,2000
9161,2000
9162,2000
9164,2000
9166,2000
9167,2000
9169,2000
9178,2000
9179,2000
9183,2000
9185,2000
9195,2000
9201,2000
9202,2000
9206,2000
9211,2000
9214,2000
9216,2000
9218,2000
9221,2000
9225,2000
9229,2000
9230,2000
9231,2000
9243,2000
9246,2000
9247,2000
9248,2000
9249,2000
9250,2000
9254,2000
9257,2000
9258,2000
9260,2000
9266,2000
9269,2000
9275,2000
9278,2000
9283,2000
9284,2000
9285,2000
9286,2000
9290,2000
9292,2000
9293,2000
9304,2000
9311,2000
9315,2000
9318,2000
9320,2000
9321,2000
9322,2000
9323,2000
9332,2000
9334,2000
9335,2000
9346,2000
9349,2000
9355,2000
9356,2000
9361,2000
9362,2000
9364,2000
9369,2000
9376,2000
9381,2000
9387,2000
9388,2000
9390,2000
9395,2000
9403,2000
9405,2000
9409,2000
9412,2000
9413,2000
9415,2000
9420,2000
9423,2000
9426,2000
9428,2000
9434,2000
9436,2000
9437,2000
9440,2000
9441,2000
9445,2000
9455,2000
9457,2000
9464,2000
9465,2000
9474,2000
9476,2000
9483,2000
9487,2000
9488,2000
9492,2000
9493,2000
9495,2000
9496,2000
9498,2000
9500,2000
9501,2000
9507,2000
9508,2000
9509,2000
9514,2000
9516,2000
9522,2000
9529,2000
9533,2000
9534,2000
9540,2000
9543,2000
9545,2000
9548,2000
9554,2000
9558,2000
9561,2000
9564,2000
9571,2000
9576,2000
9577,2000
9580,2000
9584,2000
9587,2000
9590,2000
9591,2000
9593,2000
9594,2000
9595,2000
9601,2000
9604,2000
9605,2000
9607,2000
9612,2000
9614,2000
9618,2000
9619,2000
9620,2000
9622,2000
9623,2000
9626,2000
9634,2000
9637,2000
9644,2000
9654,2000
9657,2000
9659,2000
9670,2000
9672,2000
9673,2000
9679,2000
9681,2000
9693,2000
9694,2000
9695,2000
9696,2000
9698,2000
9702,2000
9707,2000
9717,2000
9720,2000
9722,2000
9727,2000
9728,2000
9731,2000
9732,2000
9733,2000
9740,2000
9742,2000
9743,2000
9744,2000
9746,2000
9749,2000
9752,2000
9757,2000
9763,2000
9767,2000
9769,2000
9771,2000
9775,2000
9778,2000
9785,2000
9787,2000
9793,2000
9795,2000
9796,2000
9798,2000
9806,2000
9811,2000
9812,2000
9817,2000
9818,2000
9819,2000
9822,2000
9824,2000
9828,2000
9829,2000
9830,2000
9832,2000
9836,2000
9837,2000
9838,2000
9839,2000
9842,2000
9847,2000
9857,2000
9858,2000
9860,2000
9869,2000
9870,2000
9871,2000
9872,2000
9873,2000
9875,2000
9880,2000
9881,2000
9884,2000
9886,2000
9889,2000
9894,2000
9895,2000
9896,2000
9898,2000
9900,2000
9901,2000
9902,2000
9906,2000
9908,2000
9912,2000
9918,2000
9919,2000
9922,2000
9924,2000
9925,2000
9926,2000
9929,2000
9937,2000
9938,2000
9944,2000
9949,2000
9950,2000
9955,2000
9962,2000
9963,2000
9966,2000
9967,2000
9968,2000
9972,2000
9973,2000
9977,2000
9979,2000
9989,2000
9990,2000
9991,2000
9997,2000
9999,2000
10001,2000
10002,2000
10006,2000
10012,2000
10018,2000
10024,2000
10029,2000
10030,2000
10033,2000
10040,2000
10042,2000
10055,2000
10059,2000
10066,2000
10068,2000
10070,2000
10073,2000
10074,2000
10076,2000
10080,2000
10084,2000
10090,2000
10091,2000
10094,2000
10096,2000
10097,2000
10109,2000
10113,2000
10114,2000
10118,2000
10119,2000
10123,2000
10127,2000
10133,2000
10134,2000
10136,2000
10137,2000
10143,2000
10146,2000
10152,2000
10160,2000
10164,2000
10165,2000
10167,2000
10170,2000
10175,2000
10176,2000
10180,2000
10184,2000
10185,2000
10189,2000
10192,2000
10199,2000
10200,2000
10205,2000
10208,2000
10211,2000
10213,2000
10216,2000
10218,2000
10219,2000
10220,2000
10226,2000
10227,2000
10231,2000
10236,2000
10237,2000
10240,2000
10241,2000
10242,2000
10247,2000
10248,2000
10252,2000
10255,2000
10257,2000
10258,2000
10261,2000
10265,2000
10270,2000
10271,2000
10272,2000
10273,2000
10279,2000
10280,2000
10282,2000
10288,2000
10289,2000
10296,2000
10299,2000
10303,2000
10304,2000
10305,2000
10318,2000
10320,2000
10331,2000
10341,2000
10343,2000
10350,2000
10351,2000
10352,2000
10353,2000
10354,2000
10363,2000
10365,2000
10367,2000
10368,2000
10372,2000
10373,2000
10376,2000
10380,2000
10383,2000
10386,2000
10387,2000
10393,2000
10398,2000
10405,2000
10407,2000
10409,2000
10410,2000
10412,2000
10423,2000
10428,2000
10433,2000
10435,2000
10436,2000
10438,2000
10441,2000
10443,2000
10446,2000
10451,2000
10455,2000
10456,2000
10462,2000
10466,2000
10467,2000
10469,2000
10480,2000
10482,2000
10486,2000
10487,2000
10489,2000
10494,2000
10496,2000
10498,2000
10499,2000
10502,2000
10503,2000
10505,2000
10507,2000
10509,2000
10510,2000
10513,2000
10517,2000
10521,2000
10523,2000
10524,2000
10527,2000
10528,2000
10531,2000
10534,2000
10537,2000
10541,2000
10542,2000
10547,2000
10549,2000
10551,2000
10553,2000
10557,2000
10560,2000
10577,2000
10579,2000
10580,2000
10583,2000
10588,2000
10590,2000
10591,2000
10594,2000
10596,2000
10597,2000
10606,2000
10609,2000
10610,2000
10615,2000
10616,2000
10617,2000
10625,2000
10627,2000
10629,2000
10630,2000
10635,2000
10638,2000
10641,2000
10644,2000
10645,2000
10646,2000
10647,2000
10648,2000
10654,2000
10665,2000
10666,2000
10671,2000
10674,2000
10678,2000
10679,2000
10681,2000
10682,2000
10687,2000
10688,2000
10694,2000
10696,2000
10697,2000
10698,2000
10699,2000
10700,2000
10701,2000
10703,2000
10704,2000
10706,2000
10707,2000
10709,2000
10713,2000
10716,2000
10720,2000
10725,2000
10727,2000
10731,2000
10732,2000
10735,2000
10741,2000
10742,2000
10746,2000
10749,2000
10753,2000
10754,2000
10759,2000
10760,2000
10762,2000
10763,2000
10768,2000
10771,2000
10776,2000
10780,2000
10781,2000
10782,2000
10783,2000
10786,2000
10788,2000
10790,2000
10792,2000
10794,2000
10795,2000
10798,2000
10800,2000
10805,2000
10806,2000
10807,2000
10808,2000
10809,2000
10819,2000
10821,2000
10827,2000
10828,2000
10829,2000
10830,2000
10832,2000
10833,2000
10838,2000
10844,2000
10845,2000
10847,2000
10849,2000
10851,2000
10852,2000
10862,2000
10866,2000
10869,2000
10871,2000
10872,2000
10880,2000
10882,2000
10891,2000
10898,2000
10899,2000
10902,2000
10907,2000
10909,2000
10914,2000
10915,2000
10916,2000
10919,2000
10921,2000
10937,2000
10940,2000
10949,2000
10950,2000
10957,2000
10959,2000
10968,2000
10972,2000
10975,2000
10985,2000
10995,2000
10998,2000
11000,2000
11004,2000
11005,2000
11011,2000
11014,2000
11015,2000
11016,2000
11017,2000
11022,2000
11023,2000
11027,2000
11030,2000
11031,2000
11033,2000
11040,2000
11042,2000
11045,2000
11047,2000
11049,2000
11050,2000
11060,2000
11072,2000
11073,2000
11075,2000
11087,2000
11088,2000
11089,2000
11092,2000
11099,2000
11102,2000
11107,2000
11109,2000
11112,2000
11122,2000
11128,2000
11129,2000
11132,2000
11142,2000
11143,2000
11145,2000
11146,2000
11150,2000
11152,2000
11155,2000
11157,2000
11166,2000
11168,2000
11171,2000
11174,2000
11175,2000
11178,2000
11181,2000
11188,2000
11189,2000
11192,2000
11193,2000
11197,2000
11201,2000
11203,2000
11207,2000
11210,2000
11212,2000
11213,2000
11214,2000
11215,2000
11223,2000
11224,2000
11226,2000
11228,2000
11232,2000
11234,2000
11238,2000
11240,2000
11242,2000
11245,2000
11246,2000
11249,2000
11252,2000
11253,2000
11256,2000
11257,2000
11258,2000
11260,2000
11263,2000
11265,2000
11266,2000
11268,2000
11271,2000
11273,2000
11277,2000
11283,2000
11284,2000
11286,2000
11287,2000
11293,2000
11294,2000
11299,2000
11308,2000
11309,2000
11310,2000
11311,2000
11312,2000
11313,2000
11316,2000
11317,2000
11323,2000
11324,2000
11331,2000
11336,2000
11338,2000
11339,2000
11349,2000
11351,2000
11355,2000
11361,2000
11368,2000
11370,2000
11374,2000
11376,2000
11377,2000
11378,2000
11382,2000
11384,2000
11387,2000
11388,2000
11390,2000
11393,2000
11395,2000
11397,2000
11401,2000
11406,2000
11407,2000
11411,2000
11412,2000
11414,2000
11415,2000
11419,2000
11420,2000
11423,2000
11424,2000
11425,2000
11427,2000
11434,2000
11440,2000
11441,2000
11445,2000
11446,2000
11447,2000
11455,2000
11458,2000
11460,2000
11465,2000
11466,2000
11469,2000
11472,2000
11478,2000
11480,2000
11481,2000
11482,2000
11483,2000
11485,2000
11491,2000
11507,2000
11511,2000
11513,2000
11515,2000
11516,2000
11525,2000
11527,2000
11531,2000
11538,2000
11541,2000
11546,2000
11549,2000
11550,2000
11551,2000
11553,2000
11555,2000
11562,2000
11564,2000
11567,2000
11575,2000
11577,2000
11587,2000
11588,2000
11591,2000
11593,2000
11595,2000
11599,2000
11600,2000
11601,2000
11602,2000
11606,2000
11611,2000
11612,2000
11614,2000
11620,2000
11621,2000
11622,2000
11630,2000
11637,2000
11641,2000
11642,2000
11644,2000
11650,2000
11655,2000
11657,2000
11660,2000
11668,2000
11669,2000
11674,2000
11676,2000
11679,2000
11683,2000
11687,2000
11696,2000
11697,2000
11701,2000
11703,2000
11707,2000
11708,2000
11709,2000
11710,2000
11712,2000
11715,2000
11717,2000
11718,2000
11736,2000
11738,2000
11743,2000
11745,2000
11748,2000
11749,2000
11750,2000
11752,2000
11753,2000
11767,2000
11772,2000
11779,2000
11781,2000
11782,2000
11785,2000
11787,2000
11789,2000
11792,2000
11797,2000
11810,2000
11811,2000
11816,2000
11819,2000
11821,2000
11822,2000
11824,2000
11825,2000
11826,2000
11833,2000
11837,2000
11845,2000
11849,2000
11851,2000
11852,2000
11854,2000
11855,2000
11865,2000
11866,2000
11872,2000
11875,2000
11878,2000
11879,2000
11881,2000
11882,2000
11884,2000
11885,2000
11888,2000
11889,2000
11890,2000
11893,2000
11895,2000
11897,2000
11901,2000
11904,2000
11907,2000
11911,2000
11915,2000
11925,2000
11929,2000
11933,2000
11935,2000
11937,2000
11938,2000
11940,2000
11941,2000
11952,2000
11954,2000
11955,2000
11962,2000
11963,2000
11967,2000
11970,2000
11971,2000
11979,2000
11985,2000
11986,2000
11987,2000
11990,2000
11993,2000
11996,2000
11999,2000
12002,2000
12003,2000
12004,2000
12005,2000
12007,2000
12008,2000
12010,2000
12022,2000
12028,2000
12032,2000
12046,2000
12049,2000
12052,2000
12053,2000
12054,2000
12056,2000
12059,2000
12060,2000
12064,2000
12066,2000
12071,2000
12079,2000
12090,2000
12099,2000
12106,2000
12107,2000
12112,2000
12115,2000
12116,2000
12118,2000
12123,2000
12125,2000
12128,2000
12130,2000
12131,2000
12134,2000
12135,2000
12139,2000
12147,2000
12149,2000
12150,2000
12152,2000
12154,2000
12156,2000
12157,2000
12159,2000
12162,2000
12169,2000
12170,2000
12171,2000
12174,2000
12177,2000
12180,2000
12186,2000
12189,2000
12193,2000
12196,2000
12197,2000
12202,2000
12206,2000
12207,2000
12213,2000
12222,2000
12228,2000
12230,2000
12232,2000
12233,2000
12235,2000
12236,2000
12241,2000
12242,2000
12245,2000
12248,2000
12251,2000
12252,2000
12254,2000
12256,2000
12257,2000
12261,2000
12264,2000
12272,2000
12279,2000
12288,2000
12297,2000
12299,2000
12302,2000
12305,2000
12306,2000
12308,2000
12310,2000
12312,2000
12316,2000
12319,2000
12322,2000
12323,2000
12324,2000
12325,2000
12329,2000
12330,2000
12336,2000
12341,2000
12345,2000
12348,2000
12349,2000
12351,2000
12356,2000
12358,2000
12359,2000
12363,2000
12371,2000
12372,2000
12373,2000
12375,2000
12376,2000
12381,2000
12383,2000
12387,2000
12390,2000
12396,2000
12397,2000
12409,2000
12411,2000
12414,2000
12415,2000
12420,2000
12425,2000
12430,2000
12431,2000
12435,2000
12440,2000
12441,2000
12443,2000
12444,2000
12445,2000
12446,2000
12459,2000
12468,2000
12469,2000
12475,2000
12476,2000
12479,2000
12483,2000
12494,2000
12498,2000
12503,2000
12506,2000
12513,2000
12514,2000
12516,2000
12524,2000
12527,2000
12528,2000
12529,2000
12531,2000
12532,2000
12535,2000
12541,2000
12543,2000
12546,2000
12550,2000
12558,2000
12560,2000
12562,2000
12565,2000
12566,2000
12570,2000
12573,2000
12574,2000
12575,2000
12578,2000
12579,2000
12581,2000
12590,2000
12602,2000
12603,2000
12608,2000
12610,2000
12612,2000
12614,2000
12616,2000
12621,2000
12622,2000
12627,2000
12628,2000
12629,2000
12641,2000
12645,2000
12646,2000
12653,2000
12654,2000
12655,2000
12659,2000
12661,2000
12664,2000
12669,2000
12671,2000
12672,2000
12673,2000
12680,2000
12681,2000
12686,2000
12688,2000
12694,2000
12695,2000
12696,2000
12700,2000
12701,2000
12702,2000
12704,2000
12707,2000
12710,2000
12715,2000
12716,2000
12718,2000
12719,2000
12721,2000
12728,2000
12732,2000
12735,2000
12739,2000
12745,2000
12746,2000
12750,2000
12752,2000
12756,2000
12757,2000
12758,2000
12762,2000
12765,2000
12766,2000
12767,2000
12772,2000
12777,2000
12780,2000
12781,2000
12787,2000
12792,2000
12793,2000
12795,2000
12796,2000
12801,2000
12804,2000
12805,2000
12809,2000
12813,2000
12814,2000
12817,2000
12822,2000
12829,2000
12833,2000
12835,2000
12840,2000
12842,2000
12844,2000
12850,2000
12851,2000
12852,2000
12857,2000
12862,2000
12864,2000
12867,2000
12869,2000
12871,2000
12874,2000
12877,2000
12878,2000
12880,2000
12883,2000
12885,2000
12894,2000
12897,2000
12898,2000
12901,2000
12904,2000
12912,2000
12915,2000
12916,2000
12919,2000
12920,2000
12922,2000
12923,2000
12934,2000
12943,2000
12949,2000
12950,2000
12952,2000
12958,2000
12962,2000
12966,2000
12967,2000
12973,2000
12976,2000
12977,2000
12983,2000
12984,2000
12986,2000
12988,2000
12990,2000
12992,2000
12998,2000
13017,2000
13018,2000
13022,2000
13024,2000
13029,2000
13030,2000
13033,2000
13035,2000
13042,2000
13043,2000
13051,2000
13053,2000
13056,2000
13059,2000
13064,2000
13068,2000
13078,2000
13079,2000
13082,2000
13083,2000
13086,2000
13087,2000
13091,2000
13095,2000
13100,2000
13102,2000
13104,2000
13122,2000
13130,2000
13132,2000
13133,2000
13145,2000
13152,2000
13158,2000
13159,2000
13164,2000
13167,2000
13168,2000
13176,2000
13180,2000
13183,2000
13189,2000
13193,2000
13194,2000
13200,2000
13201,2000
13204,2000
13220,2000
13221,2000
13222,2000
13224,2000
13226,2000
13231,2000
13234,2000
13242,2000
13244,2000
13246,2000
13248,2000
13251,2000
13253,2000
13254,2000
13257,2000
13263,2000
13274,2000
13280,2000
13282,2000
13283,2000
13293,2000
13295,2000
13297,2000
13299,2000
13301,2000
13316,2000
13319,2000
13322,2000
13323,2000
13328,2000
13329,2000
